Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,TCN_Mean,TCN_CI_Lower,TCN_CI_Upper,TCN_PI_Lower,TCN_PI_Upper,Dataset,Horizon,Horizon_Months
2019-12-01,6523.0,6716.951135724676,6716.951135724676,6716.951135724676,4038.807028220563,9395.095243228789,5865.94,5636.3267,6095.553,96.43994,11635.439,Train,2020-2023,48
2020-01-01,6732.0,6366.833061512792,6366.833061512791,6366.8330615127925,3688.688954008679,9044.977169016904,5969.708,5720.457,6218.959,200.20801,11739.208,Test,2020-2023,48
2020-02-01,6587.0,5890.850163354197,5890.850163354196,5890.850163354198,3212.706055850085,8568.99427085831,5589.9644,5225.2817,5954.647,-179.53564,11359.465,Test,2020-2023,48
2020-03-01,7438.0,6480.53464892855,6480.53464892855,6480.53464892855,3802.3905414244377,9158.678756432662,5453.5635,5044.959,5862.168,-315.93652,11223.063,Test,2020-2023,48
2020-04-01,8138.0,6159.275244037634,6159.2752440376335,6159.275244037635,3481.131136533522,8837.419351541746,5348.1123,4908.5835,5787.641,-421.3877,11117.612,Test,2020-2023,48
2020-05-01,9609.0,6342.344434674859,6342.344434674859,6342.344434674859,3664.2003271707467,9020.488542178971,5204.41,4733.253,5675.5674,-565.08984,10973.91,Test,2020-2023,48
2020-06-01,8378.0,6329.619163831951,6329.619163831951,6329.619163831951,3651.475056327838,9007.763271336064,4919.2725,4341.951,5496.5938,-850.22754,10688.772,Test,2020-2023,48
2020-07-01,8692.0,6497.218038796284,6497.2180387962835,6497.218038796285,3819.073931292172,9175.362146300396,4614.6416,3860.847,5368.4365,-1154.8584,10384.142,Test,2020-2023,48
2020-08-01,8436.0,6413.8315562049675,6413.8315562049675,6413.8315562049675,3735.687448700855,9091.97566370908,4525.4023,3830.6006,5220.204,-1244.0977,10294.902,Test,2020-2023,48
2020-09-01,7657.0,6064.4517988245725,6064.4517988245725,6064.4517988245725,3386.30769132046,8742.595906328685,4489.5444,3858.96,5120.129,-1279.9556,10259.045,Test,2020-2023,48
2020-10-01,7537.0,6157.994771489894,6157.994771489894,6157.994771489894,3479.850663985782,8836.138878994007,4355.1562,3706.936,5003.3765,-1414.3438,10124.656,Test,2020-2023,48
2020-11-01,7498.0,5966.190879502007,5966.190879502006,5966.190879502008,3288.0467719978947,8644.33498700612,4074.8452,3303.123,4846.5674,-1694.6548,9844.346,Test,2020-2023,48
2020-12-01,7861.0,6242.7206899336825,6242.720689933682,6242.720689933683,3564.57658242957,8920.864797437795,3886.9539,3044.56,4729.3477,-1882.5461,9656.454,Test,2020-2023,48
2021-01-01,9066.0,6147.223940963276,6147.223940963276,6147.223940963276,3469.079833459163,8825.368048467388,3811.7148,3008.0315,4615.3984,-1957.7852,9581.215,Test,2020-2023,48
2021-02-01,7946.0,5741.17668308784,5741.176683087839,5741.1766830878405,3063.032575583727,8419.320790591952,3805.6172,3072.814,4538.4204,-1963.8828,9575.117,Test,2020-2023,48
2021-03-01,9528.0,6408.280576494406,6408.280576494406,6408.280576494406,3730.1364689902935,9086.424683998519,3661.786,2907.6328,4415.939,-2107.714,9431.286,Test,2020-2023,48
2021-04-01,9644.0,6025.3416793456345,6025.3416793456345,6025.3416793456345,3347.197571841522,8703.485786849747,3420.6296,2559.3313,4281.9277,-2348.8704,9190.13,Test,2020-2023,48
2021-05-01,9504.0,6265.825616055785,6265.825616055784,6265.825616055786,3587.6815085516723,8943.969723559898,3292.8364,2409.755,4175.918,-2476.6636,9062.336,Test,2020-2023,48
2021-06-01,9207.0,6233.055949368062,6233.055949368061,6233.055949368063,3554.9118418639496,8911.200056872174,3258.1445,2432.2366,4084.0525,-2511.3555,9027.645,Test,2020-2023,48
2021-07-01,9545.0,6510.449194761421,6510.44919476142,6510.4491947614215,3832.305087257308,9188.593302265534,3238.4226,2451.6328,4025.2124,-2531.0774,9007.923,Test,2020-2023,48
2021-08-01,9546.0,6511.769160597081,6511.76916059708,6511.769160597082,3833.6250530929688,9189.913268101194,3097.243,2287.3271,3907.1587,-2672.257,8866.743,Test,2020-2023,48
2021-09-01,9125.0,6160.061625225718,6160.061625225717,6160.061625225719,3481.9175177216052,8838.20573272983,2900.7212,2009.1873,3792.2551,-2868.7788,8670.221,Test,2020-2023,48
2021-10-01,8929.0,6368.291729459887,6368.291729459887,6368.291729459887,3690.147621955775,9046.435836964,2818.31,1936.3191,3700.301,-2951.19,8587.811,Test,2020-2023,48
2021-11-01,8474.0,6355.952076666921,6355.95207666692,6355.952076666922,3677.8079691628086,9034.096184171034,2793.1106,1959.3838,3626.8374,-2976.3894,8562.61,Test,2020-2023,48
2021-12-01,8812.0,6517.7746224757575,6517.7746224757575,6517.7746224757575,3839.630514971645,9195.91872997987,2761.1672,1952.7706,3569.564,-3008.3328,8530.667,Test,2020-2023,48
2022-01-01,9266.0,6374.648867681887,6374.648867681886,6374.648867681888,3696.5047601777746,9052.792975186,2627.5261,1792.3398,3462.7124,-3141.9739,8397.026,Test,2020-2023,48
2022-02-01,8713.0,5915.150443755848,5915.150443755847,5915.150443755849,3237.0063362517353,8593.29455125996,2485.9583,1603.9425,3367.974,-3283.5417,8255.458,Test,2020-2023,48
