Month,Age,Sex,Deaths
2015-01-01,25-29 years,Female,126.0
2015-01-01,25-29 years,Male,330.0
2015-01-01,30-34 years,Female,147.0
2015-01-01,30-34 years,Male,349.0
2015-01-01,35-39 years,Female,156.0
2015-01-01,35-39 years,Male,332.0
2015-01-01,40-44 years,Female,201.0
2015-01-01,40-44 years,Male,298.0
2015-01-01,45-49 years,Female,227.0
2015-01-01,45-49 years,Male,375.0
2015-01-01,5-9 years,Female,0.0
2015-01-01,5-9 years,Male,0.0
2015-01-01,50-54 years,Female,272.0
2015-01-01,50-54 years,Male,295.0
2015-01-01,55-59 years,Female,212.0
2015-01-01,55-59 years,Male,357.0
2015-01-01,60-64 years ,Female,106.0
2015-01-01,60-64 years ,Male,171.0
2015-01-01,65-69 years,Female,53.0
2015-01-01,65-69 years,Male,76.0
2015-01-01,70-74 years,Female,21.0
2015-01-01,70-74 years,Male,29.0
2015-01-01,75-79 years,Female,15.0
2015-01-01,75-79 years,Male,12.0
2015-01-01,80-84 years,Female,22.0
2015-01-01,80-84 years,Male,16.0
2015-01-01,85-89 years,Female,11.0
2015-01-01,85-89 years,Male,10.0
2015-01-01,90-94 years,Female,0.0
2015-01-01,90-94 years,Male,0.0
2015-01-01,95-99 years,Female,0.0
2015-01-01,95-99 years,Male,0.0
2015-01-01,< 1 year,Female,0.0
2015-01-01,< 1 year,Male,0.0
2015-01-01,Not Stated,Female,0.0
2015-01-01,Not Stated,Male,0.0
2015-02-01,1-4 years,Female,0.0
2015-02-01,1-4 years,Male,0.0
2015-02-01,10-14 years,Female,0.0
2015-02-01,10-14 years,Male,0.0
2015-02-01,100+ years,Female,0.0
2015-02-01,100+ years,Male,0.0
2015-02-01,15-19 years,Female,25.0
2015-02-01,15-19 years,Male,38.0
2015-02-01,20-24 years,Female,88.0
2015-02-01,20-24 years,Male,204.0
2015-02-01,25-29 years,Female,125.0
2015-02-01,25-29 years,Male,307.0
2015-02-01,30-34 years,Female,136.0
2015-02-01,30-34 years,Male,372.0
2015-02-01,35-39 years,Female,151.0
2015-02-01,35-39 years,Male,329.0
2015-02-01,40-44 years,Female,181.0
2015-02-01,40-44 years,Male,286.0
2015-02-01,45-49 years,Female,196.0
2015-02-01,45-49 years,Male,318.0
2015-02-01,5-9 years,Female,0.0
2015-02-01,5-9 years,Male,0.0
2015-02-01,50-54 years,Female,258.0
2015-02-01,50-54 years,Male,332.0
2015-02-01,55-59 years,Female,219.0
2015-02-01,55-59 years,Male,262.0
2015-02-01,60-64 years ,Female,107.0
2015-02-01,60-64 years ,Male,155.0
2015-02-01,65-69 years,Female,48.0
2015-02-01,65-69 years,Male,75.0
2015-02-01,70-74 years,Female,22.0
2015-02-01,70-74 years,Male,23.0
2015-02-01,75-79 years,Female,12.0
2015-02-01,75-79 years,Male,11.0
2015-02-01,80-84 years,Female,20.0
2015-02-01,80-84 years,Male,15.0
2015-02-01,85-89 years,Female,14.5
2015-02-01,85-89 years,Male,10.2
2015-02-01,90-94 years,Female,0.0
2015-02-01,90-94 years,Male,0.0
2015-02-01,95-99 years,Female,0.0
2015-02-01,95-99 years,Male,0.0
2015-02-01,< 1 year,Female,0.0
2015-02-01,< 1 year,Male,0.0
2015-02-01,Not Stated,Female,0.0
2015-02-01,Not Stated,Male,0.0
2015-03-01,1-4 years,Female,0.0
2015-03-01,1-4 years,Male,0.0
2015-03-01,10-14 years,Female,0.0
2015-03-01,10-14 years,Male,0.0
2015-03-01,100+ years,Female,0.0
2015-03-01,100+ years,Male,0.0
2015-03-01,15-19 years,Female,26.0
2015-03-01,15-19 years,Male,42.0
2015-03-01,20-24 years,Female,87.0
2015-03-01,20-24 years,Male,225.0
2015-03-01,25-29 years,Female,145.0
2015-03-01,25-29 years,Male,338.0
2015-03-01,30-34 years,Female,171.0
2015-03-01,30-34 years,Male,389.0
2015-03-01,35-39 years,Female,178.0
2015-03-01,35-39 years,Male,360.0
2015-03-01,40-44 years,Female,208.0
2015-03-01,40-44 years,Male,317.0
2015-03-01,45-49 years,Female,239.0
2015-03-01,45-49 years,Male,336.0
2015-03-01,5-9 years,Female,0.0
2015-03-01,5-9 years,Male,0.0
2015-03-01,50-54 years,Female,269.0
2015-03-01,50-54 years,Male,372.0
2015-03-01,55-59 years,Female,256.0
2015-03-01,55-59 years,Male,305.0
2015-03-01,60-64 years ,Female,130.0
2015-03-01,60-64 years ,Male,175.0
2015-03-01,65-69 years,Female,51.0
2015-03-01,65-69 years,Male,74.0
2015-03-01,70-74 years,Female,28.0
2015-03-01,70-74 years,Male,24.0
2015-03-01,75-79 years,Female,14.0
2015-03-01,75-79 years,Male,10.0
2015-03-01,80-84 years,Female,18.0
2015-03-01,80-84 years,Male,14.0
2015-03-01,85-89 years,Female,18.0
2015-03-01,85-89 years,Male,10.4
2015-03-01,90-94 years,Female,0.0
2015-03-01,90-94 years,Male,0.0
2015-03-01,95-99 years,Female,0.0
2015-03-01,95-99 years,Male,0.0
2015-03-01,< 1 year,Female,0.0
2015-03-01,< 1 year,Male,0.0
2015-03-01,Not Stated,Female,0.0
2015-03-01,Not Stated,Male,0.0
2015-04-01,1-4 years,Female,0.0
2015-04-01,1-4 years,Male,0.0
2015-04-01,10-14 years,Female,0.0
2015-04-01,10-14 years,Male,0.0
2015-04-01,100+ years,Female,0.0
2015-04-01,100+ years,Male,0.0
2015-04-01,15-19 years,Female,23.0
2015-04-01,15-19 years,Male,38.0
2015-04-01,20-24 years,Female,86.0
2015-04-01,20-24 years,Male,223.0
2015-04-01,25-29 years,Female,107.0
2015-04-01,25-29 years,Male,356.0
2015-04-01,30-34 years,Female,163.0
2015-04-01,30-34 years,Male,363.0
2015-04-01,35-39 years,Female,177.0
2015-04-01,35-39 years,Male,297.0
2015-04-01,40-44 years,Female,182.0
2015-04-01,40-44 years,Male,284.0
2015-04-01,45-49 years,Female,232.0
2015-04-01,45-49 years,Male,356.0
2015-04-01,5-9 years,Female,0.0
2015-04-01,5-9 years,Male,0.0
2015-04-01,50-54 years,Female,245.0
2015-04-01,50-54 years,Male,315.0
2015-04-01,55-59 years,Female,209.0
2015-04-01,55-59 years,Male,285.0
2015-04-01,60-64 years ,Female,104.0
2015-04-01,60-64 years ,Male,176.0
2015-04-01,65-69 years,Female,53.0
2015-04-01,65-69 years,Male,63.0
2015-04-01,70-74 years,Female,19.0
2015-04-01,70-74 years,Male,27.0
2015-04-01,75-79 years,Female,16.0
2015-04-01,75-79 years,Male,11.0
2015-04-01,80-84 years,Female,16.0
2015-04-01,80-84 years,Male,12.666666666666666
2015-04-01,85-89 years,Female,13.0
2015-04-01,85-89 years,Male,10.6
2015-04-01,90-94 years,Female,0.0
2015-04-01,90-94 years,Male,0.0
2015-04-01,95-99 years,Female,0.0
2015-04-01,95-99 years,Male,0.0
2015-04-01,< 1 year,Female,0.0
2015-04-01,< 1 year,Male,0.0
2015-04-01,Not Stated,Female,0.0
2015-04-01,Not Stated,Male,0.0
2015-05-01,1-4 years,Female,0.0
2015-05-01,1-4 years,Male,0.0
2015-05-01,10-14 years,Female,0.0
2015-05-01,10-14 years,Male,0.0
2015-05-01,100+ years,Female,0.0
2015-05-01,100+ years,Male,0.0
2015-05-01,15-19 years,Female,24.0
2015-05-01,15-19 years,Male,44.0
2015-05-01,20-24 years,Female,77.0
2015-05-01,20-24 years,Male,227.0
2015-05-01,25-29 years,Female,119.0
2015-05-01,25-29 years,Male,354.0
2015-05-01,30-34 years,Female,184.0
2015-05-01,30-34 years,Male,386.0
2015-05-01,35-39 years,Female,171.0
2015-05-01,35-39 years,Male,339.0
2015-05-01,40-44 years,Female,186.0
2015-05-01,40-44 years,Male,330.0
2015-05-01,45-49 years,Female,234.0
2015-05-01,45-49 years,Male,351.0
2015-05-01,5-9 years,Female,0.0
2015-05-01,5-9 years,Male,0.0
2015-05-01,50-54 years,Female,246.0
2015-05-01,50-54 years,Male,334.0
2015-05-01,55-59 years,Female,221.0
2015-05-01,55-59 years,Male,300.0
2015-05-01,60-64 years ,Female,123.0
2015-05-01,60-64 years ,Male,159.0
2015-05-01,65-69 years,Female,50.0
2015-05-01,65-69 years,Male,65.0
2015-05-01,70-74 years,Female,34.0
2015-05-01,70-74 years,Male,22.0
2015-05-01,75-79 years,Female,13.0
2015-05-01,75-79 years,Male,12.0
2015-05-01,80-84 years,Female,14.0
2015-05-01,80-84 years,Male,11.333333333333334
2015-05-01,85-89 years,Female,12.333333333333334
2015-05-01,85-89 years,Male,10.8
2015-05-01,90-94 years,Female,0.0
2015-05-01,90-94 years,Male,0.0
2015-05-01,95-99 years,Female,0.0
2015-05-01,95-99 years,Male,0.0
2015-05-01,< 1 year,Female,0.0
2015-05-01,< 1 year,Male,0.0
2015-05-01,Not Stated,Female,0.0
2015-05-01,Not Stated,Male,0.0
2015-06-01,1-4 years,Female,0.0
2015-06-01,1-4 years,Male,0.0
2015-06-01,10-14 years,Female,0.0
2015-06-01,10-14 years,Male,0.0
2015-06-01,100+ years,Female,0.0
2015-06-01,100+ years,Male,0.0
2015-06-01,15-19 years,Female,17.0
2015-06-01,15-19 years,Male,40.0
2015-06-01,20-24 years,Female,77.0
2015-06-01,20-24 years,Male,231.0
2015-06-01,25-29 years,Female,116.0
2015-06-01,25-29 years,Male,347.0
2015-06-01,30-34 years,Female,157.0
2015-06-01,30-34 years,Male,369.0
2015-06-01,35-39 years,Female,153.0
2015-06-01,35-39 years,Male,355.0
2015-06-01,40-44 years,Female,163.0
2015-06-01,40-44 years,Male,282.0
2015-06-01,45-49 years,Female,188.0
2015-06-01,45-49 years,Male,302.0
2015-06-01,5-9 years,Female,0.0
2015-06-01,5-9 years,Male,0.0
2015-06-01,50-54 years,Female,269.0
2015-06-01,50-54 years,Male,341.0
2015-06-01,55-59 years,Female,205.0
2015-06-01,55-59 years,Male,256.0
2015-06-01,60-64 years ,Female,99.0
2015-06-01,60-64 years ,Male,140.0
2015-06-01,65-69 years,Female,62.0
2015-06-01,65-69 years,Male,68.0
2015-06-01,70-74 years,Female,28.0
2015-06-01,70-74 years,Male,22.0
2015-06-01,75-79 years,Female,12.0
2015-06-01,75-79 years,Male,12.0
2015-06-01,80-84 years,Female,12.0
2015-06-01,80-84 years,Male,10.0
2015-06-01,85-89 years,Female,11.666666666666666
2015-06-01,85-89 years,Male,11.0
2015-06-01,90-94 years,Female,0.0
2015-06-01,90-94 years,Male,0.0
2015-06-01,95-99 years,Female,0.0
2015-06-01,95-99 years,Male,0.0
2015-06-01,< 1 year,Female,0.0
2015-06-01,< 1 year,Male,0.0
2015-06-01,Not Stated,Female,0.0
2015-06-01,Not Stated,Male,0.0
2015-07-01,1-4 years,Female,0.0
2015-07-01,1-4 years,Male,0.0
2015-07-01,10-14 years,Female,0.0
2015-07-01,10-14 years,Male,0.0
2015-07-01,100+ years,Female,0.0
2015-07-01,100+ years,Male,0.0
2015-07-01,15-19 years,Female,24.0
2015-07-01,15-19 years,Male,60.0
2015-07-01,20-24 years,Female,74.0
2015-07-01,20-24 years,Male,210.0
2015-07-01,25-29 years,Female,131.0
2015-07-01,25-29 years,Male,338.0
2015-07-01,30-34 years,Female,155.0
2015-07-01,30-34 years,Male,381.0
2015-07-01,35-39 years,Female,179.0
2015-07-01,35-39 years,Male,329.0
2015-07-01,40-44 years,Female,199.0
2015-07-01,40-44 years,Male,308.0
2015-07-01,45-49 years,Female,232.0
2015-07-01,45-49 years,Male,351.0
2015-07-01,5-9 years,Female,0.0
2015-07-01,5-9 years,Male,0.0
2015-07-01,50-54 years,Female,262.0
2015-07-01,50-54 years,Male,343.0
2015-07-01,55-59 years,Female,207.0
2015-07-01,55-59 years,Male,317.0
2015-07-01,60-64 years ,Female,120.0
2015-07-01,60-64 years ,Male,193.0
2015-07-01,65-69 years,Female,60.0
2015-07-01,65-69 years,Male,69.0
2015-07-01,70-74 years,Female,33.0
2015-07-01,70-74 years,Male,23.0
2015-07-01,75-79 years,Female,12.0
2015-07-01,75-79 years,Male,13.0
2015-07-01,80-84 years,Female,10.0
2015-07-01,80-84 years,Male,10.0
2015-07-01,85-89 years,Female,11.0
2015-07-01,85-89 years,Male,11.125
2015-07-01,90-94 years,Female,0.0
2015-07-01,90-94 years,Male,0.0
2015-07-01,95-99 years,Female,0.0
2015-07-01,95-99 years,Male,0.0
2015-07-01,< 1 year,Female,0.0
2015-07-01,< 1 year,Male,0.0
2015-07-01,Not Stated,Female,0.0
2015-07-01,Not Stated,Male,0.0
2015-08-01,1-4 years,Female,0.0
2015-08-01,1-4 years,Male,0.0
2015-08-01,10-14 years,Female,0.0
2015-08-01,10-14 years,Male,0.0
2015-08-01,100+ years,Female,0.0
2015-08-01,100+ years,Male,0.0
2015-08-01,15-19 years,Female,36.0
2015-08-01,15-19 years,Male,44.0
2015-08-01,20-24 years,Female,104.0
2015-08-01,20-24 years,Male,208.0
2015-08-01,25-29 years,Female,129.0
2015-08-01,25-29 years,Male,329.0
2015-08-01,30-34 years,Female,176.0
2015-08-01,30-34 years,Male,399.0
2015-08-01,35-39 years,Female,188.0
2015-08-01,35-39 years,Male,359.0
2015-08-01,40-44 years,Female,176.0
2015-08-01,40-44 years,Male,306.0
2015-08-01,45-49 years,Female,211.0
2015-08-01,45-49 years,Male,317.0
2015-08-01,5-9 years,Female,0.0
2015-08-01,5-9 years,Male,0.0
2015-08-01,50-54 years,Female,255.0
2015-08-01,50-54 years,Male,373.0
2015-08-01,55-59 years,Female,204.0
2015-08-01,55-59 years,Male,306.0
2015-08-01,60-64 years ,Female,107.0
2015-08-01,60-64 years ,Male,163.0
2015-08-01,65-69 years,Female,70.0
2015-08-01,65-69 years,Male,79.0
2015-08-01,70-74 years,Female,21.0
2015-08-01,70-74 years,Male,28.0
2015-08-01,75-79 years,Female,11.0
2015-08-01,75-79 years,Male,11.0
2015-08-01,80-84 years,Female,10.5
2015-08-01,80-84 years,Male,10.0
2015-08-01,85-89 years,Female,11.0
2015-08-01,85-89 years,Male,11.25
2015-08-01,90-94 years,Female,0.0
2015-08-01,90-94 years,Male,0.0
2015-08-01,95-99 years,Female,0.0
2015-08-01,95-99 years,Male,0.0
2015-08-01,< 1 year,Female,0.0
2015-08-01,< 1 year,Male,0.0
2015-08-01,Not Stated,Female,0.0
2015-08-01,Not Stated,Male,0.0
2015-09-01,1-4 years,Female,0.0
2015-09-01,1-4 years,Male,0.0
2015-09-01,10-14 years,Female,0.0
2015-09-01,10-14 years,Male,0.0
2015-09-01,100+ years,Female,0.0
2015-09-01,100+ years,Male,0.0
2015-09-01,15-19 years,Female,22.0
2015-09-01,15-19 years,Male,39.0
2015-09-01,20-24 years,Female,77.0
2015-09-01,20-24 years,Male,205.0
2015-09-01,25-29 years,Female,160.0
2015-09-01,25-29 years,Male,369.0
2015-09-01,30-34 years,Female,180.0
2015-09-01,30-34 years,Male,399.0
2015-09-01,35-39 years,Female,173.0
2015-09-01,35-39 years,Male,347.0
2015-09-01,40-44 years,Female,190.0
2015-09-01,40-44 years,Male,293.0
2015-09-01,45-49 years,Female,204.0
2015-09-01,45-49 years,Male,332.0
2015-09-01,5-9 years,Female,0.0
2015-09-01,5-9 years,Male,0.0
2015-09-01,50-54 years,Female,239.0
2015-09-01,50-54 years,Male,370.0
2015-09-01,55-59 years,Female,210.0
2015-09-01,55-59 years,Male,312.0
2015-09-01,60-64 years ,Female,107.0
2015-09-01,60-64 years ,Male,166.0
2015-09-01,65-69 years,Female,49.0
2015-09-01,65-69 years,Male,85.0
2015-09-01,70-74 years,Female,14.0
2015-09-01,70-74 years,Male,26.0
2015-09-01,75-79 years,Female,15.0
2015-09-01,75-79 years,Male,20.0
2015-09-01,80-84 years,Female,11.0
2015-09-01,80-84 years,Male,10.0
2015-09-01,85-89 years,Female,11.0
2015-09-01,85-89 years,Male,11.375
2015-09-01,90-94 years,Female,0.0
2015-09-01,90-94 years,Male,0.0
2015-09-01,95-99 years,Female,0.0
2015-09-01,95-99 years,Male,0.0
2015-09-01,< 1 year,Female,0.0
2015-09-01,< 1 year,Male,0.0
2015-09-01,Not Stated,Female,0.0
2015-09-01,Not Stated,Male,0.0
2015-10-01,1-4 years,Female,0.0
2015-10-01,1-4 years,Male,0.0
2015-10-01,10-14 years,Female,0.0
2015-10-01,10-14 years,Male,0.0
2015-10-01,100+ years,Female,0.0
2015-10-01,100+ years,Male,0.0
2015-10-01,15-19 years,Female,21.0
2015-10-01,15-19 years,Male,45.0
2015-10-01,20-24 years,Female,81.0
2015-10-01,20-24 years,Male,209.0
2015-10-01,25-29 years,Female,144.0
2015-10-01,25-29 years,Male,378.0
2015-10-01,30-34 years,Female,155.0
2015-10-01,30-34 years,Male,384.0
2015-10-01,35-39 years,Female,182.0
2015-10-01,35-39 years,Male,382.0
2015-10-01,40-44 years,Female,181.0
2015-10-01,40-44 years,Male,315.0
2015-10-01,45-49 years,Female,212.0
2015-10-01,45-49 years,Male,327.0
2015-10-01,5-9 years,Female,0.0
2015-10-01,5-9 years,Male,0.0
2015-10-01,50-54 years,Female,275.0
2015-10-01,50-54 years,Male,353.0
2015-10-01,55-59 years,Female,214.0
2015-10-01,55-59 years,Male,306.0
2015-10-01,60-64 years ,Female,111.0
2015-10-01,60-64 years ,Male,159.0
2015-10-01,65-69 years,Female,63.0
2015-10-01,65-69 years,Male,71.0
2015-10-01,70-74 years,Female,19.0
2015-10-01,70-74 years,Male,35.0
2015-10-01,75-79 years,Female,16.0
2015-10-01,75-79 years,Male,17.0
2015-10-01,80-84 years,Female,11.0
2015-10-01,80-84 years,Male,10.0
2015-10-01,85-89 years,Female,11.0
2015-10-01,85-89 years,Male,11.5
2015-10-01,90-94 years,Female,0.0
2015-10-01,90-94 years,Male,0.0
2015-10-01,95-99 years,Female,0.0
2015-10-01,95-99 years,Male,0.0
2015-10-01,< 1 year,Female,0.0
2015-10-01,< 1 year,Male,0.0
2015-10-01,Not Stated,Female,0.0
2015-10-01,Not Stated,Male,0.0
2015-11-01,1-4 years,Female,0.0
2015-11-01,1-4 years,Male,0.0
2015-11-01,10-14 years,Female,0.0
2015-11-01,10-14 years,Male,0.0
2015-11-01,100+ years,Female,0.0
2015-11-01,100+ years,Male,0.0
2015-11-01,15-19 years,Female,27.0
2015-11-01,15-19 years,Male,41.0
2015-11-01,20-24 years,Female,73.0
2015-11-01,20-24 years,Male,185.0
2015-11-01,25-29 years,Female,123.0
2015-11-01,25-29 years,Male,378.0
2015-11-01,30-34 years,Female,167.0
2015-11-01,30-34 years,Male,365.0
2015-11-01,35-39 years,Female,163.0
2015-11-01,35-39 years,Male,355.0
2015-11-01,40-44 years,Female,203.0
2015-11-01,40-44 years,Male,273.0
2015-11-01,45-49 years,Female,212.0
2015-11-01,45-49 years,Male,315.0
2015-11-01,5-9 years,Female,0.0
2015-11-01,5-9 years,Male,0.0
2015-11-01,50-54 years,Female,246.0
2015-11-01,50-54 years,Male,304.0
2015-11-01,55-59 years,Female,188.0
2015-11-01,55-59 years,Male,270.0
2015-11-01,60-64 years ,Female,95.0
2015-11-01,60-64 years ,Male,168.0
2015-11-01,65-69 years,Female,47.0
2015-11-01,65-69 years,Male,71.0
2015-11-01,70-74 years,Female,17.0
2015-11-01,70-74 years,Male,19.0
2015-11-01,75-79 years,Female,13.0
2015-11-01,75-79 years,Male,13.0
2015-11-01,80-84 years,Female,11.4
2015-11-01,80-84 years,Male,10.0
2015-11-01,85-89 years,Female,10.0
2015-11-01,85-89 years,Male,11.625
2015-11-01,90-94 years,Female,0.0
2015-11-01,90-94 years,Male,0.0
2015-11-01,95-99 years,Female,0.0
2015-11-01,95-99 years,Male,0.0
2015-11-01,< 1 year,Female,0.0
2015-11-01,< 1 year,Male,0.0
2015-11-01,Not Stated,Female,0.0
2015-11-01,Not Stated,Male,0.0
2015-12-01,1-4 years,Female,0.0
2015-12-01,1-4 years,Male,0.0
2015-12-01,10-14 years,Female,0.0
2015-12-01,10-14 years,Male,0.0
2015-12-01,100+ years,Female,0.0
2015-12-01,100+ years,Male,0.0
2015-12-01,15-19 years,Female,26.0
2015-12-01,15-19 years,Male,33.0
2015-12-01,20-24 years,Female,81.0
2015-12-01,20-24 years,Male,216.0
2015-12-01,25-29 years,Female,134.0
2015-12-01,25-29 years,Male,350.0
2015-12-01,30-34 years,Female,160.0
2015-12-01,30-34 years,Male,374.0
2015-12-01,35-39 years,Female,155.0
2015-12-01,35-39 years,Male,331.0
2015-12-01,40-44 years,Female,176.0
2015-12-01,40-44 years,Male,282.0
2015-12-01,45-49 years,Female,202.0
2015-12-01,45-49 years,Male,331.0
2015-12-01,5-9 years,Female,0.0
2015-12-01,5-9 years,Male,0.0
2015-12-01,50-54 years,Female,251.0
2015-12-01,50-54 years,Male,328.0
2015-12-01,55-59 years,Female,200.0
2015-12-01,55-59 years,Male,294.0
2015-12-01,60-64 years ,Female,125.0
2015-12-01,60-64 years ,Male,184.0
2015-12-01,65-69 years,Female,42.0
2015-12-01,65-69 years,Male,93.0
2015-12-01,70-74 years,Female,22.0
2015-12-01,70-74 years,Male,25.0
2015-12-01,75-79 years,Female,14.0
2015-12-01,75-79 years,Male,12.0
2015-12-01,80-84 years,Female,11.8
2015-12-01,80-84 years,Male,10.0
2015-12-01,85-89 years,Female,10.75
2015-12-01,85-89 years,Male,11.75
2015-12-01,90-94 years,Female,0.0
2015-12-01,90-94 years,Male,0.0
2015-12-01,95-99 years,Female,0.0
2015-12-01,95-99 years,Male,0.0
2015-12-01,< 1 year,Female,0.0
2015-12-01,< 1 year,Male,0.0
2015-12-01,Not Stated,Female,0.0
2015-12-01,Not Stated,Male,0.0
2016-01-01,1-4 years,Female,0.0
2016-01-01,1-4 years,Male,0.0
2016-01-01,10-14 years,Female,0.0
2016-01-01,10-14 years,Male,0.0
2016-01-01,100+ years,Female,0.0
2016-01-01,100+ years,Male,0.0
2016-01-01,15-19 years,Female,27.0
2016-01-01,15-19 years,Male,46.0
2016-01-01,20-24 years,Female,82.0
2016-01-01,20-24 years,Male,256.0
2016-01-01,25-29 years,Female,126.0
2016-01-01,25-29 years,Male,341.0
2016-01-01,30-34 years,Female,178.0
2016-01-01,30-34 years,Male,402.0
2016-01-01,35-39 years,Female,189.0
2016-01-01,35-39 years,Male,383.0
2016-01-01,40-44 years,Female,204.0
2016-01-01,40-44 years,Male,339.0
2016-01-01,45-49 years,Female,233.0
2016-01-01,45-49 years,Male,363.0
2016-01-01,5-9 years,Female,0.0
2016-01-01,5-9 years,Male,0.0
2016-01-01,50-54 years,Female,230.0
2016-01-01,50-54 years,Male,366.0
2016-01-01,55-59 years,Female,227.0
2016-01-01,55-59 years,Male,320.0
2016-01-01,60-64 years ,Female,131.0
2016-01-01,60-64 years ,Male,191.0
2016-01-01,65-69 years,Female,67.0
2016-01-01,65-69 years,Male,88.0
2016-01-01,70-74 years,Female,22.0
2016-01-01,70-74 years,Male,25.0
2016-01-01,75-79 years,Female,10.0
2016-01-01,75-79 years,Male,13.0
2016-01-01,80-84 years,Female,12.2
2016-01-01,80-84 years,Male,10.0
2016-01-01,85-89 years,Female,11.5
2016-01-01,85-89 years,Male,11.875
2016-01-01,90-94 years,Female,0.0
2016-01-01,90-94 years,Male,0.0
2016-01-01,95-99 years,Female,0.0
2016-01-01,95-99 years,Male,0.0
2016-01-01,< 1 year,Female,0.0
2016-01-01,< 1 year,Male,0.0
2016-01-01,Not Stated,Female,0.0
2016-01-01,Not Stated,Male,0.0
2016-02-01,1-4 years,Female,0.0
2016-02-01,1-4 years,Male,0.0
2016-02-01,10-14 years,Female,0.0
2016-02-01,10-14 years,Male,0.0
2016-02-01,100+ years,Female,0.0
2016-02-01,100+ years,Male,0.0
2016-02-01,15-19 years,Female,24.0
2016-02-01,15-19 years,Male,42.0
2016-02-01,20-24 years,Female,86.0
2016-02-01,20-24 years,Male,269.0
2016-02-01,25-29 years,Female,179.0
2016-02-01,25-29 years,Male,458.0
2016-02-01,30-34 years,Female,186.0
2016-02-01,30-34 years,Male,502.0
2016-02-01,35-39 years,Female,193.0
2016-02-01,35-39 years,Male,388.0
2016-02-01,40-44 years,Female,190.0
2016-02-01,40-44 years,Male,342.0
2016-02-01,45-49 years,Female,225.0
2016-02-01,45-49 years,Male,347.0
2016-02-01,5-9 years,Female,0.0
2016-02-01,5-9 years,Male,0.0
2016-02-01,50-54 years,Female,253.0
2016-02-01,50-54 years,Male,389.0
2016-02-01,55-59 years,Female,239.0
2016-02-01,55-59 years,Male,324.0
2016-02-01,60-64 years ,Female,120.0
2016-02-01,60-64 years ,Male,204.0
2016-02-01,65-69 years,Female,56.0
2016-02-01,65-69 years,Male,67.0
2016-02-01,70-74 years,Female,26.0
2016-02-01,70-74 years,Male,33.0
2016-02-01,75-79 years,Female,13.0
2016-02-01,75-79 years,Male,10.0
2016-02-01,80-84 years,Female,12.6
2016-02-01,80-84 years,Male,10.1
2016-02-01,85-89 years,Female,12.25
2016-02-01,85-89 years,Male,12.0
2016-02-01,90-94 years,Female,0.0
2016-02-01,90-94 years,Male,0.0
2016-02-01,95-99 years,Female,0.0
2016-02-01,95-99 years,Male,0.0
2016-02-01,< 1 year,Female,0.0
